Product,TC_ID,TC_Category,TC_Title,TC_Layer,TC_Customers,TC_FixVersion,DateTime_Started,DateTime_Finished,TestRun-Duration,TestRun-Result,TestRun-Retries,Env-CoreServiceVersion,Env-EnvName,Env-StackName
NFS,NFS-15239,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-157,UI,walmartNUAT,Nakisa 2024.R3,10/17/2025 13:46,10/17/2025 14:31,0:44:33,PASSED,0,,192.168.20.79,
NFS,NFS-16008,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-165,UI,None,N2025.R2,10/17/2025 14:31,10/17/2025 14:41,0:10:22,PASSED,0,,192.168.20.79,
NFS,NFS-15244,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-161,UI,None,Nakisa 2024.R3,10/17/2025 14:25,10/17/2025 14:43,0:18:43,PASSED,0,,192.168.20.79,
NFS,NFS-15246,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-163,UI,None,Nakisa 2024.R3,10/17/2025 14:25,10/17/2025 14:50,0:24:31,PASSED,0,,192.168.20.79,
NFS,NFS-15207,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-16,UI,walmartNUAT,Nakisa 2024.R3,10/17/2025 13:58,10/17/2025 14:56,0:58:15,PASSED,0,,192.168.20.79,
NFS,NFS-16262,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-177,UI,walmartNUAT,N2025.R2,10/17/2025 14:56,10/17/2025 15:04,0:07:42,PASSED,0,,192.168.20.79,
NFS,NFS-17189,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-168,UI,None,N2025.R3,10/17/2025 14:41,10/17/2025 15:11,0:30:03,PASSED,0,,192.168.20.79,
NFS,NFS-16263,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-178,UI,walmartNUAT,N2025.R2,10/17/2025 15:04,10/17/2025 15:14,0:09:52,PASSED,0,,192.168.20.79,
NFS,NFS-15148,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-169,UI,walmartNUAT,Nakisa 2024.R3,10/17/2025 14:43,10/17/2025 15:14,0:30:49,PASSED,0,,192.168.20.79,
NFS,NFS-8921,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-17,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 14:50,10/17/2025 15:17,0:26:59,PASSED,0,,192.168.20.79,
NFS,NFS-16710,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-187,UI,None,N2025.R3,10/17/2025 15:14,10/17/2025 15:23,0:08:59,PASSED,0,,192.168.20.79,
NFS,NFS-16687,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-193,UI,walmartNUAT,N2025.R3,10/17/2025 15:17,10/17/2025 15:29,0:12:14,PASSED,0,,192.168.20.79,
NFS,NFS-8922,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-18,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:11,10/17/2025 15:36,0:24:44,PASSED,0,,192.168.20.79,
NFS,NFS-16688,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-194,UI,walmartNUAT,N2025.R3,10/17/2025 15:23,10/17/2025 15:37,0:14:44,PASSED,0,,192.168.20.79,
NFS,NFS-15238,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-156,UI,walmartNUAT,Nakisa 2024.R3,10/17/2025 13:43,10/17/2025 15:49,2:05:15,PASSED,0,,192.168.20.79,
NFS,NFS-8923,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-19,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:14,10/17/2025 15:49,0:35:10,PASSED,0,,192.168.20.79,
NFS,NFS-8925,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-21,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:36,10/17/2025 15:53,0:16:41,PASSED,0,,192.168.20.79,
NFS,NFS-8926,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-22,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:37,10/17/2025 15:54,0:16:43,PASSED,0,,192.168.20.79,
NFS,NFS-8929,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-24,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:49,10/17/2025 16:01,0:11:56,PASSED,0,,192.168.20.79,
NFS,NFS-8924,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-20,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:29,10/17/2025 16:03,0:33:44,PASSED,0,,192.168.20.79,
NFS,NFS-8930,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-25,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:53,10/17/2025 16:04,0:11:16,PASSED,0,,192.168.20.79,
NFS,NFS-8931,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-26,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:54,10/17/2025 16:10,0:15:33,PASSED,0,,192.168.20.79,
NFS,NFS-8932,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-27,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:01,10/17/2025 16:17,0:15:31,PASSED,0,,192.168.20.79,
NFS,NFS-8928,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-23,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 15:49,10/17/2025 16:20,0:31:44,PASSED,0,,192.168.20.79,
NFS,NFS-8938,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-31,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:17,10/17/2025 16:24,0:07:02,PASSED,0,,192.168.20.79,
NFS,NFS-8936,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-29,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:04,10/17/2025 16:24,0:20:05,PASSED,0,,192.168.20.79,
NFS,NFS-8937,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-30,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:10,10/17/2025 16:25,0:15:43,PASSED,0,,192.168.20.79,
NFS,NFS-8939,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-32,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:20,10/17/2025 16:28,0:07:19,PASSED,0,,192.168.20.79,
NFS,NFS-8934,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-28,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:03,10/17/2025 16:36,0:32:58,PASSED,0,,192.168.20.79,
NFS,NFS-8940,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-33,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:24,10/17/2025 16:40,0:16:17,PASSED,0,,192.168.20.79,
NFS,NFS-8941,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-34,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:24,10/17/2025 16:52,0:27:16,PASSED,0,,192.168.20.79,
NFS,NFS-8942,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-35,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:26,10/17/2025 16:54,0:28:14,PASSED,0,,192.168.20.79,
NFS,NFS-3336,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-36,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:28,10/17/2025 16:57,0:29:25,PASSED,0,,192.168.20.79,
NFS,NFS-2762,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-37,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:36,10/17/2025 17:00,0:24:19,PASSED,0,,192.168.20.79,
NFS,NFS-6881,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-38,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:40,10/17/2025 17:04,0:23:50,PASSED,0,,192.168.20.79,
NFS,NFS-6572,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-40,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:52,10/17/2025 17:10,0:18:19,PASSED,0,,192.168.20.79,
NFS,NFS-15183,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-42,UI,walmartNUAT,Nakisa 2024.R3,10/17/2025 16:57,10/17/2025 17:10,0:12:58,PASSED,0,,192.168.20.79,
NFS,NFS-3265,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-44,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:04,10/17/2025 17:24,0:19:47,PASSED,0,,192.168.20.79,
NFS,NFS-10978,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-41,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 16:54,10/17/2025 17:25,0:31:41,PASSED,0,,192.168.20.79,
NFS,NFS-4819,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-43,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:00,10/17/2025 17:32,0:32:17,PASSED,0,,192.168.20.79,
NFS,NFS-9572,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-45,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:34,10/17/2025 17:58,0:23:41,PASSED,1,,192.168.20.79,
NFS,NFS-9573,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-46,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:42,10/17/2025 18:12,0:29:59,PASSED,1,,192.168.20.79,
NFS,NFS-9576,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-48,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:26,10/17/2025 17:43,0:17:31,PASSED,0,,192.168.20.79,
NFS,NFS-9574,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-47,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:49,10/17/2025 18:15,0:26:02,PASSED,1,,192.168.20.79,
NFS,NFS-9577,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-49,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:55,10/17/2025 18:18,0:22:38,PASSED,1,,192.168.20.79,
NFS,NFS-9578,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-50,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:43,10/17/2025 18:01,0:18:16,PASSED,0,,192.168.20.79,
NFS,NFS-9992,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-52,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:01,10/17/2025 18:17,0:15:26,PASSED,0,,192.168.20.79,
NFS,NFS-10162,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-56,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:18,10/17/2025 18:39,0:21:40,PASSED,0,,192.168.20.79,
NFS,NFS-2834,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-51,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 17:58,10/17/2025 18:44,0:45:45,PASSED,0,,192.168.20.79,
NFS,NFS-7258,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-55,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:17,10/17/2025 18:48,0:30:48,PASSED,0,,192.168.20.79,
NFS,NFS-7261,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-57,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:39,10/17/2025 18:56,0:17:05,PASSED,0,,192.168.20.79,
NFS,NFS-5187,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-53,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:12,10/17/2025 19:01,0:48:27,PASSED,0,,192.168.20.79,
NFS,NFS-7257,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-60,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:56,10/17/2025 19:13,0:16:21,PASSED,0,,192.168.20.79,
NFS,NFS-7266,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-61,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 19:01,10/17/2025 19:15,0:13:51,PASSED,0,,192.168.20.79,
NFS,NFS-9995,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-58,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:44,10/17/2025 19:18,0:33:44,PASSED,0,,192.168.20.79,
NFS,NFS-10166,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-59,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:48,10/17/2025 19:19,0:31:00,PASSED,0,,192.168.20.79,
NFS,NFS-2652,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-62,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 19:13,10/17/2025 19:21,0:08:26,PASSED,0,,192.168.20.79,
NFS,NFS-2653,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-64,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:01,10/18/2025 4:14,0:12:52,PASSED,1,,192.168.20.79,
NFS,NFS-9993,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-54,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 18:15,10/17/2025 19:23,1:07:59,PASSED,0,,192.168.20.79,
NFS,NFS-11000,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-65,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:01,10/18/2025 4:33,0:31:45,PASSED,1,,192.168.20.79,
NFS,NFS-10062,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-63,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/17/2025 19:15,10/17/2025 19:25,0:10:45,PASSED,0,,192.168.20.79,
NFS,NFS-11001,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-66,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:00,10/18/2025 4:36,0:36:01,PASSED,1,,192.168.20.79,
NFS,NFS-11002,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-67,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 3:59,10/18/2025 4:33,0:34:18,PASSED,1,,192.168.20.79,
NFS,NFS-10176,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-68,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:01,10/18/2025 4:25,0:24:01,PASSED,1,,192.168.20.79,
NFS,NFS-10976,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-70,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:25,10/18/2025 4:29,0:04:05,PASSED,0,,192.168.20.79,
NFS,NFS-11003,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-69,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:14,10/18/2025 4:40,0:26:14,PASSED,0,,192.168.20.79,
NFS,NFS-11401,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-71,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:29,10/18/2025 4:51,0:21:55,PASSED,0,,192.168.20.79,
NFS,NFS-4818,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-73,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:33,10/18/2025 4:52,0:19:01,PASSED,0,,192.168.20.79,
NFS,NFS-4976,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-72,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:33,10/18/2025 4:55,0:21:43,PASSED,0,,192.168.20.79,
NFS,NFS-14342,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-74,UI,walmartNUAT,Nakisa 2024.R2,10/18/2025 4:36,10/18/2025 5:02,0:26:10,PASSED,0,,192.168.20.79,
NFS,NFS-11863,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-78,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:55,10/18/2025 5:03,0:07:52,PASSED,0,,192.168.20.79,
NFS,NFS-10438,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-75,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:40,10/18/2025 5:13,0:33:04,PASSED,0,,192.168.20.79,
NFS,NFS-5651,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-80,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:03,10/18/2025 5:21,0:18:25,PASSED,0,,192.168.20.79,
NFS,NFS-10439,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-76,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:51,10/18/2025 5:25,0:33:42,PASSED,0,,192.168.20.79,
NFS,NFS-10440,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-77,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 4:52,10/18/2025 5:27,0:34:31,PASSED,0,,192.168.20.79,
NFS,NFS-14351,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-82,UI,walmartNUAT,Nakisa 2024.R2,10/18/2025 5:21,10/18/2025 5:37,0:15:53,PASSED,0,,192.168.20.79,
NFS,NFS-14350,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-79,UI,walmartNUAT,Nakisa 2024.R2,10/18/2025 5:02,10/18/2025 5:41,0:38:37,PASSED,0,,192.168.20.79,
NFS,NFS-4941,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-85,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:27,10/18/2025 5:42,0:15:15,PASSED,0,,192.168.20.79,
NFS,NFS-11330,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-88,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:41,10/18/2025 5:52,0:11:15,PASSED,0,,192.168.20.79,
NFS,NFS-11865,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-81,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:13,10/18/2025 5:56,0:42:23,PASSED,0,,192.168.20.79,
NFS,NFS-6779,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-89,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:42,10/18/2025 5:56,0:13:39,PASSED,0,,192.168.20.79,
NFS,NFS-14352,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-83,UI,walmartNUAT,Nakisa 2024.R2,10/18/2025 5:25,10/18/2025 6:05,0:40:08,PASSED,0,,192.168.20.79,
NFS,NFS-14354,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-87,UI,walmartNUAT,Nakisa 2024.R2,10/18/2025 5:37,10/18/2025 6:14,0:37:11,PASSED,0,,192.168.20.79,
NFS,NFS-6773,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-91,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:56,10/18/2025 6:20,0:24:00,PASSED,0,,192.168.20.79,
NFS,NFS-11184,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-90,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:52,10/18/2025 6:30,0:38:19,PASSED,0,,192.168.20.79,
NFS,NFS-11516,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-93,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 6:05,10/18/2025 6:37,0:31:32,PASSED,0,,192.168.20.79,
NFS,NFS-14253,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-97,UI,walmartNUAT,Nakisa 2024.R2,10/18/2025 6:30,10/18/2025 6:39,0:09:02,PASSED,0,,192.168.20.79,
NFS,NFS-11517,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-94,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 6:14,10/18/2025 6:44,0:29:47,PASSED,0,,192.168.20.79,
NFS,NFS-6770,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-96,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 6:20,10/18/2025 6:49,0:28:58,PASSED,0,,192.168.20.79,
NFS,NFS-11402,Engine/Core/Accounting,Verify Schedules for Accounting Test Case TC-92,UI,walmartNUAT,Nakisa 2023.R4 & Earlier,10/18/2025 5:56,10/18/2025 7:09,1:13:29,PASSED,0,,192.168.20.79,
NFS,NFS-12452,CustomerUAT,Verify Schedules for Accounting Test Case PF-04,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:09,10/18/2025 7:16,0:06:36,PASSED,0,,192.168.20.79,
NFS,NFS-12451,CustomerUAT,Verify Schedules for Accounting Test Case PF-03,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:09,10/18/2025 7:24,0:15:05,PASSED,0,,192.168.20.79,
NFS,NFS-12450,CustomerUAT,Verify Schedules for Accounting Test Case PF-02,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:09,10/18/2025 7:40,0:31:01,PASSED,0,,192.168.20.79,
NFS,NFS-8466,CustomerUAT,Verify Schedules for Accounting Test Case PF-05,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:09,10/18/2025 7:41,0:31:39,PASSED,0,,192.168.20.79,
NFS,NFS-8460,CustomerUAT,Verify Schedules for Accounting Test Case PF-01,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:09,10/18/2025 7:44,0:34:37,PASSED,0,,192.168.20.79,
NFS,NFS-12453,CustomerUAT,Verify Schedules for Accounting Test Case PF-06,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:16,10/18/2025 7:47,0:31:20,PASSED,0,,192.168.20.79,
NFS,NFS-12454,CustomerUAT,Verify Schedules for Accounting Test Case PF-07,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:24,10/18/2025 7:53,0:28:48,PASSED,0,,192.168.20.79,
NFS,NFS-8467,CustomerUAT,Verify Schedules for Accounting Test Case PF-08,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:40,10/18/2025 8:04,0:23:13,PASSED,0,,192.168.20.79,
NFS,NFS-12456,CustomerUAT,Verify Schedules for Accounting Test Case PF-09,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:41,10/18/2025 8:13,0:31:32,PASSED,0,,192.168.20.79,
NFS,NFS-12457,CustomerUAT,Verify Schedules for Accounting Test Case PF-10,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:44,10/18/2025 8:20,0:36:22,PASSED,0,,192.168.20.79,
NFS,NFS-12461,CustomerUAT,Verify Schedules for Accounting Test Case PF-14,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:13,10/18/2025 8:21,0:07:55,PASSED,0,,192.168.20.79,
NFS,NFS-12458,CustomerUAT,Verify Schedules for Accounting Test Case PF-11,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:47,10/18/2025 8:27,0:39:29,PASSED,0,,192.168.20.79,
NFS,NFS-12459,CustomerUAT,Verify Schedules for Accounting Test Case PF-12,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 7:53,10/18/2025 8:33,0:39:48,PASSED,0,,192.168.20.79,
NFS,NFS-12462,CustomerUAT,Verify Schedules for Accounting Test Case PF-16,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:21,10/18/2025 8:40,0:19:00,PASSED,0,,192.168.20.79,
NFS,NFS-12460,CustomerUAT,Verify Schedules for Accounting Test Case PF-13,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:04,10/18/2025 8:42,0:38:37,PASSED,0,,192.168.20.79,
NFS,NFS-12463,CustomerUAT,Verify Schedules for Accounting Test Case PF-17,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:27,10/18/2025 8:57,0:30:04,PASSED,0,,192.168.20.79,
NFS,NFS-12465,CustomerUAT,Verify Schedules for Accounting Test Case PF-19,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:40,10/18/2025 9:00,0:20:20,PASSED,0,,192.168.20.79,
NFS,NFS-8469,CustomerUAT,Verify Schedules for Accounting Test Case PF-20,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:42,10/18/2025 9:07,0:25:01,PASSED,0,,192.168.20.79,
NFS,NFS-14359,CustomerUAT,Verify Schedules for Accounting Test Case PF-22,UI,pfizer,Nakisa 2024.R2,10/18/2025 8:57,10/18/2025 9:07,0:10:20,PASSED,0,,192.168.20.79,
NFS,NFS-12464,CustomerUAT,Verify Schedules for Accounting Test Case PF-18,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:33,10/18/2025 9:09,0:36:09,PASSED,0,,192.168.20.79,
NFS,NFS-8468,CustomerUAT,Verify Schedules for Accounting Test Case PF-15,UI,pfizer,Nakisa 2023.R4 & Earlier,10/18/2025 8:20,10/18/2025 9:17,0:56:08,PASSED,0,,192.168.20.79,
NFS,NFS-12468,CustomerUAT,Verify Schedules for Accounting Test Case WA-04,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:17,10/18/2025 9:24,0:07:16,PASSED,0,,192.168.20.79,
NFS,NFS-12467,CustomerUAT,Verify Schedules for Accounting Test Case WA-03,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:17,10/18/2025 9:31,0:14:04,PASSED,0,,192.168.20.79,
NFS,NFS-12466,CustomerUAT,Verify Schedules for Accounting Test Case WA-01,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:17,10/18/2025 9:50,0:33:54,PASSED,0,,192.168.20.79,
NFS,NFS-12469,CustomerUAT,Verify Schedules for Accounting Test Case WA-05,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:17,10/18/2025 9:52,0:35:03,PASSED,0,,192.168.20.79,
NFS,NFS-8470,CustomerUAT,Verify Schedules for Accounting Test Case WA-02,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:17,10/18/2025 9:54,0:37:41,PASSED,0,,192.168.20.79,
NFS,NFS-12470,CustomerUAT,Verify Schedules for Accounting Test Case WA-06,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:24,10/18/2025 9:58,0:33:39,PASSED,0,,192.168.20.79,
NFS,NFS-12471,CustomerUAT,Verify Schedules for Accounting Test Case WA-07,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:31,10/18/2025 10:03,0:32:31,PASSED,0,,192.168.20.79,
NFS,NFS-12472,CustomerUAT,Verify Schedules for Accounting Test Case WA-08,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:51,10/18/2025 10:15,0:24:09,PASSED,0,,192.168.20.79,
NFS,NFS-8477,CustomerUAT,Verify Schedules for Accounting Test Case WA-09,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:52,10/18/2025 10:26,0:34:05,PASSED,0,,192.168.20.79,
NFS,NFS-12473,CustomerUAT,Verify Schedules for Accounting Test Case WA-10,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:54,10/18/2025 10:32,0:37:30,PASSED,0,,192.168.20.79,
